gameMap,player,reference_timestep,goal,pred_actions,true_actions
StagHunt_f,A,timestep1,Stag2,UL,RUU
StagHunt_f,A,timestep1,Stag2,UL,RUU
StagHunt_f,B,timestep1,Hare2,DD,DDR
StagHunt_f,B,timestep1,Hare2,DD,DDR
StagHunt_f,B,timestep1,Hare2,DD,DDR
StagHunt_f,B,timestep1,Hare2,DD,DDR
StagHunt_f,B,timestep1,Hare2,DD,DDR
StagHunt_f,B,timestep1,Hare2,DD,DDR
StagHunt_f,B,timestep1,Hare2,DD,DDR
StagHunt_f,B,timestep1,Hare2,DD,DDR
StagHunt_f,B,timestep1,Hare1,DD,DDR
StagHunt_f,B,timestep1,Hare2,DD,DDR
StagHunt_f,B,timestep1,Hare2,DD,DDR
StagHunt_f,B,timestep1,Hare2,DD,DDR
StagHunt_f,B,timestep1,Hare2,DD,DDR
StagHunt_f,B,timestep1,Hare2,DD,DDR
StagHunt_f,C,timestep1,Hare1,UU,
StagHunt_f,C,timestep1,Stag1,UU,
StagHunt_f,C,timestep1,Hare2,UU,
StagHunt_f,C,timestep1,Hare1,UU,
StagHunt_f,C,timestep1,Indeterminate,UU,
StagHunt_f,C,timestep1,Indeterminate,UU,
StagHunt_f,C,timestep1,Stag1,UU,
StagHunt_f,C,timestep1,Stag1,UU,
StagHunt_f,C,timestep1,Indeterminate,UU,
StagHunt_f,C,timestep1,Hare1,UU,
StagHunt_f,C,timestep1,Stag2,UU,
StagHunt_f,C,timestep1,Hare2,UU,
StagHunt_f,C,timestep1,Indeterminate,UU,
StagHunt_f,C,timestep1,Hare1,UU,
StagHunt_g_T01,A,timestep1,Stag1,RD,RRD
StagHunt_g_T01,A,timestep1,Stag1,RD,RRD
StagHunt_g_T01,A,timestep1,Stag1,RD,RRD
StagHunt_g_T01,A,timestep1,Stag1,RD,RRD
StagHunt_g_T01,A,timestep1,Stag1,RD,RRD
StagHunt_g_T01,A,timestep1,Stag1,RD,RRD
StagHunt_g_T01,A,timestep1,Stag1,RD,RRD
StagHunt_g_T01,A,timestep1,Stag1,RD,RRD
StagHunt_g_T01,A,timestep1,Stag1,RD,RRD
StagHunt_g_T01,A,timestep1,Stag1,RD,RRD
StagHunt_g_T01,A,timestep1,Stag1,RD,RRD
StagHunt_g_T01,A,timestep1,Stag1,RD,RRD
StagHunt_g_T01,A,timestep1,Stag1,RD,RRD
StagHunt_g_T01,A,timestep1,Stag1,RD,RRD
StagHunt_g_T01,B,timestep1,Stag1,RR,RRR
StagHunt_g_T01,B,timestep1,Stag1,RR,RRR
StagHunt_g_T01,B,timestep1,Stag1,RR,RRR
StagHunt_g_T01,B,timestep1,Stag1,RR,RRR
StagHunt_g_T01,B,timestep1,Stag1,RR,RRR
StagHunt_g_T01,B,timestep1,Stag1,RR,RRR
StagHunt_g_T01,B,timestep1,Stag1,RR,RRR
StagHunt_g_T01,B,timestep1,Stag1,RR,RRR
StagHunt_g_T01,B,timestep1,Stag1,RR,RRR
StagHunt_g_T01,B,timestep1,Stag1,RR,RRR
StagHunt_g_T01,B,timestep1,Stag1,RR,RRR
StagHunt_g_T01,B,timestep1,Stag1,RR,RRR
StagHunt_g_T01,B,timestep1,Stag1,RR,RRR
StagHunt_g_T01,B,timestep1,Stag1,RR,RRR
StagHunt_g_T01,C,timestep1,Stag1,RL,RRU
StagHunt_g_T01,C,timestep1,Stag1,RR,RRU
StagHunt_g_T01,C,timestep1,Stag1,RR,RRU
StagHunt_g_T01,C,timestep1,Stag1,RL,RRU
StagHunt_g_T01,C,timestep1,Stag1,RR,RRU
StagHunt_g_T01,C,timestep1,Stag1,RL,RRU
StagHunt_g_T01,C,timestep1,Stag1,RL,RRU
StagHunt_g_T01,C,timestep1,Stag1,RL,RRU
StagHunt_g_T01,C,timestep1,Stag1,RR,RRU
StagHunt_g_T01,C,timestep1,Stag1,RL,RRU
StagHunt_g_T01,C,timestep1,Stag1,RR,RRU
StagHunt_g_T01,C,timestep1,Stag1,RL,RRU
StagHunt_g_T01,C,timestep1,Stag1,RR,RRU
StagHunt_g_T01,C,timestep1,Stag1,RL,RRU
StagHunt_h_T01,A,timestep1,Stag1,DN,UDL
StagHunt_h_T01,A,timestep1,Stag1,DN,UDL
StagHunt_h_T01,A,timestep1,Stag1,DN,UDL
StagHunt_h_T01,A,timestep1,Stag1,DN,UDL
StagHunt_h_T01,A,timestep1,Stag1,DN,UDL
StagHunt_h_T01,A,timestep1,Stag1,DN,UDL
StagHunt_h_T01,A,timestep1,Stag1,DN,UDL
StagHunt_h_T01,A,timestep1,Stag1,DN,UDL
StagHunt_h_T01,A,timestep1,Stag1,DN,UDL
StagHunt_h_T01,A,timestep1,Stag1,DN,UDL
StagHunt_h_T01,A,timestep1,Stag1,DN,UDL
StagHunt_h_T01,A,timestep1,Stag1,DN,UDL
StagHunt_h_T01,A,timestep1,Stag1,DN,UDL
StagHunt_h_T01,A,timestep1,Stag1,DN,UDL
StagHunt_h_T01,B,timestep1,Stag1,UU,UUR
StagHunt_h_T01,B,timestep1,Stag1,UU,UUR
StagHunt_h_T01,B,timestep1,Stag1,UU,UUR
StagHunt_h_T01,B,timestep1,Stag1,UU,UUR
StagHunt_h_T01,B,timestep1,Stag1,UU,UUR
StagHunt_h_T01,B,timestep1,Stag1,UU,UUR
StagHunt_h_T01,B,timestep1,Stag1,UU,UUR
StagHunt_h_T01,B,timestep1,Stag1,UU,UUR
StagHunt_h_T01,B,timestep1,Stag1,UU,UUR
StagHunt_h_T01,B,timestep1,Stag1,UU,UUR
StagHunt_h_T01,B,timestep1,Stag1,UU,UUR
StagHunt_h_T01,B,timestep1,Stag1,UU,UUR
StagHunt_h_T01,B,timestep1,Stag1,UU,UUR
StagHunt_h_T01,B,timestep1,Stag1,UU,UUR
StagHunt_h_T01,C,timestep1,Hare2,RR,RRU
StagHunt_h_T01,C,timestep1,Hare2,RR,RRU
StagHunt_h_T01,C,timestep1,Hare2,RR,RRU
StagHunt_h_T01,C,timestep1,Hare2,RR,RRU
StagHunt_h_T01,C,timestep1,Hare2,RR,RRU
StagHunt_h_T01,C,timestep1,Hare2,RR,RRU
StagHunt_h_T01,C,timestep1,Hare2,RR,RRU
StagHunt_h_T01,C,timestep1,Hare2,RR,RRU
StagHunt_h_T01,C,timestep1,Hare2,RR,RRU
StagHunt_h_T01,C,timestep1,Hare2,RR,RRU
StagHunt_h_T01,C,timestep1,Hare2,RR,RRU
StagHunt_h_T01,C,timestep1,Hare2,RR,RRU
StagHunt_h_T01,C,timestep1,Hare2,RR,RRU
StagHunt_h_T01,C,timestep1,Hare2,RR,RRU
StagHunt_i_T01,A,timestep1,Stag1,DN,LDD
StagHunt_i_T01,A,timestep1,Stag1,DN,LDD
StagHunt_i_T01,A,timestep1,Stag1,DN,LDD
StagHunt_i_T01,A,timestep1,Stag1,DN,LDD
StagHunt_i_T01,A,timestep1,Stag1,DN,LDD
StagHunt_i_T01,A,timestep1,Stag1,DN,LDD
StagHunt_i_T01,A,timestep1,Stag1,DN,LDD
StagHunt_i_T01,A,timestep1,Stag1,DN,LDD
StagHunt_i_T01,A,timestep1,Stag1,DN,LDD
StagHunt_i_T01,A,timestep1,Stag1,DN,LDD
StagHunt_i_T01,A,timestep1,Stag1,DN,LDD
StagHunt_i_T01,A,timestep1,Stag1,DN,LDD
StagHunt_i_T01,A,timestep1,Stag1,DN,LDD
StagHunt_i_T01,A,timestep1,Stag1,DN,LDD
StagHunt_i_T01,B,timestep1,Stag1,DN,LDL
StagHunt_i_T01,B,timestep1,Stag1,DN,LDL
StagHunt_i_T01,B,timestep1,Stag1,DN,LDL
StagHunt_i_T01,B,timestep1,Stag1,DN,LDL
StagHunt_i_T01,B,timestep1,Stag1,DN,LDL
StagHunt_i_T01,B,timestep1,Stag1,DN,LDL
StagHunt_i_T01,B,timestep1,Stag1,DN,LDL
StagHunt_i_T01,B,timestep1,Stag1,DN,LDL
StagHunt_i_T01,B,timestep1,Stag1,DN,LDL
StagHunt_i_T01,B,timestep1,Stag1,DN,LDL
StagHunt_i_T01,B,timestep1,Stag1,DN,LDL
StagHunt_i_T01,B,timestep1,Stag1,DN,LDL
StagHunt_i_T01,B,timestep1,Stag1,DN,LDL
StagHunt_i_T01,B,timestep1,Stag1,DN,LDL
StagHunt_i_T01,C,timestep1,Stag1,DD,DDR
StagHunt_i_T01,C,timestep1,Stag1,DD,DDR
StagHunt_i_T01,C,timestep1,Stag1,DD,DDR
StagHunt_i_T01,C,timestep1,Hare2,DD,DDR
StagHunt_i_T01,C,timestep1,Hare2,DD,DDR
StagHunt_i_T01,C,timestep1,Stag1,DD,DDR
StagHunt_i_T01,C,timestep1,Hare1,DD,DDR
StagHunt_i_T01,C,timestep1,Hare2,DD,DDR
StagHunt_i_T01,C,timestep1,Hare2,DD,DDR
StagHunt_i_T01,C,timestep1,Stag1,DD,DDR
StagHunt_i_T01,C,timestep1,Hare2,DD,DDR
StagHunt_i_T01,C,timestep1,Stag1,DD,DDR
StagHunt_i_T01,C,timestep1,Stag1,DD,DDR
StagHunt_a,A,timestep1,Stag2,RR,RRD
StagHunt_i_T01,C,timestep1,Stag1,DD,DDR
StagHunt_a,A,timestep1,Stag2,RR,RRD
StagHunt_a,A,timestep1,Stag2,RR,RRD
StagHunt_a,A,timestep1,Stag2,RR,RRD
StagHunt_a,A,timestep1,Stag2,RR,RRD
StagHunt_a,A,timestep1,Stag2,RR,RRD
StagHunt_a,A,timestep1,Stag2,RR,RRD
StagHunt_a,A,timestep1,Stag2,RR,RRD
StagHunt_a,B,timestep1,Hare1,UU,UUL
StagHunt_a,B,timestep1,Hare1,UU,UUL
StagHunt_a,B,timestep1,Hare1,UU,UUL
StagHunt_a,B,timestep1,Hare1,UU,UUL
StagHunt_a,B,timestep1,Hare1,UU,UUL
StagHunt_a,B,timestep1,Stag1,UU,UUL
StagHunt_a,B,timestep1,Stag1,UU,UUL
StagHunt_a,B,timestep1,Hare1,UU,UUL
StagHunt_a,C,timestep1,Hare1,LL,LLU
StagHunt_a,C,timestep1,Stag2,LL,LLU
StagHunt_a,C,timestep1,Stag2,LL,LLU
StagHunt_a,C,timestep1,Stag1,LL,LLU
StagHunt_a,C,timestep1,Stag2,LL,LLU
StagHunt_a,C,timestep1,Indeterminate,LL,LLU
StagHunt_a,C,timestep1,Stag2,LL,LLU
StagHunt_a,C,timestep1,Stag2,LL,LLU
StagHunt_b_T012,A,timestep1,Hare1,LU,ULL
StagHunt_b_T012,A,timestep1,Hare1,LU,ULL
StagHunt_b_T012,A,timestep1,Hare1,LU,ULL
StagHunt_b_T012,A,timestep1,Hare1,LU,ULL
StagHunt_b_T012,A,timestep1,Hare1,LU,ULL
StagHunt_b_T012,A,timestep1,Hare1,LU,ULL
StagHunt_b_T012,A,timestep1,Hare1,LU,ULL
StagHunt_b_T012,A,timestep1,Hare1,LU,ULL
StagHunt_b_T012,B,timestep1,Stag1,RR,RRR
StagHunt_b_T012,B,timestep1,Stag1,RR,RRR
StagHunt_b_T012,B,timestep1,Stag1,RR,RRR
StagHunt_b_T012,B,timestep1,Stag1,RR,RRR
StagHunt_b_T012,B,timestep1,Stag1,RR,RRR
StagHunt_b_T012,B,timestep1,Stag1,RR,RRR
StagHunt_b_T012,B,timestep1,Stag1,RR,RRR
StagHunt_b_T012,B,timestep1,Stag1,RR,RRR
StagHunt_b_T012,C,timestep1,Hare1,DD,DDR
StagHunt_b_T012,C,timestep1,Hare1,DD,DDR
StagHunt_b_T012,C,timestep1,Indeterminate,DD,DDR
StagHunt_b_T012,C,timestep1,Indeterminate,DD,DDR
StagHunt_b_T012,C,timestep1,Hare2,DD,DDR
StagHunt_b_T012,C,timestep1,Hare1,DD,DDR
StagHunt_b_T012,C,timestep1,Stag1,DD,DDR
StagHunt_b_T012,C,timestep1,Hare1,DD,DDR
StagHunt_c_T01,A,timestep1,Hare1,DL,LDD
StagHunt_c_T01,A,timestep1,Hare1,DL,LDD
StagHunt_c_T01,A,timestep1,Hare1,DL,LDD
StagHunt_c_T01,A,timestep1,Hare1,DL,LDD
StagHunt_c_T01,A,timestep1,Hare1,DL,LDD
StagHunt_c_T01,A,timestep1,Stag1,DL,LDD
StagHunt_c_T01,A,timestep1,Hare1,DL,LDD
StagHunt_c_T01,A,timestep1,Hare1,DL,LDD
StagHunt_c_T01,B,timestep1,Stag2,RR,RRR
StagHunt_c_T01,B,timestep1,Stag2,RR,RRR
StagHunt_c_T01,B,timestep1,Stag2,RR,RRR
StagHunt_c_T01,B,timestep1,Stag2,RR,RRR
StagHunt_c_T01,B,timestep1,Stag2,RR,RRR
StagHunt_c_T01,B,timestep1,Stag2,RR,RRR
StagHunt_c_T01,B,timestep1,Stag2,RR,RRR
StagHunt_c_T01,B,timestep1,Stag2,RR,RRR
StagHunt_c_T01,C,timestep1,Hare2,DD,DDD
StagHunt_c_T01,C,timestep1,Hare2,DD,DDD
StagHunt_c_T01,C,timestep1,Hare2,DD,DDD
StagHunt_c_T01,C,timestep1,Hare2,DD,DDD
StagHunt_c_T01,C,timestep1,Hare2,DD,DDD
StagHunt_c_T01,C,timestep1,Hare1,DD,DDD
StagHunt_c_T01,C,timestep1,Hare2,DD,DDD
StagHunt_c_T01,C,timestep1,Hare2,DD,DDD
StagHunt_d,A,timestep1,Stag1,RU,UR
StagHunt_d,A,timestep1,Stag1,RU,UR
StagHunt_d,A,timestep1,Stag1,RU,UR
StagHunt_d,A,timestep1,Stag1,RU,UR
StagHunt_d,A,timestep1,Stag1,RU,UR
StagHunt_d,A,timestep1,Stag1,RU,UR
StagHunt_d,A,timestep1,Stag1,RU,UR
StagHunt_d,A,timestep1,Stag1,RU,UR
StagHunt_d,B,timestep1,Stag1,UU,UUR
StagHunt_d,B,timestep1,Stag1,UU,UUR
StagHunt_d,B,timestep1,Stag1,UU,UUR
StagHunt_d,B,timestep1,Stag1,UU,UUR
StagHunt_d,B,timestep1,Stag1,UU,UUR
StagHunt_d,B,timestep1,Stag1,UU,UUR
StagHunt_d,B,timestep1,Stag1,UU,UUR
StagHunt_d,B,timestep1,Stag1,UU,UUR
StagHunt_d,C,timestep1,Indeterminate,UU,UUR
StagHunt_d,C,timestep1,Hare2,UU,UUR
StagHunt_d,C,timestep1,Hare1,UU,UUR
StagHunt_d,C,timestep1,Indeterminate,UU,UUR
StagHunt_d,C,timestep1,Hare1,UU,UUR
StagHunt_d,C,timestep1,Hare1,UU,UUR
StagHunt_d,C,timestep1,Stag1,UU,UUR
StagHunt_d,C,timestep1,Indeterminate,UU,UUR
StagHunt_e,A,timestep1,Hare1,LL,LLL
StagHunt_e,A,timestep1,Hare1,LL,LLL
StagHunt_e,A,timestep1,Hare1,LL,LLL
StagHunt_e,A,timestep1,Hare1,LL,LLL
StagHunt_e,A,timestep1,Hare1,LL,LLL
StagHunt_e,A,timestep1,Hare1,LL,LLL
StagHunt_e,A,timestep1,Hare1,LL,LLL
StagHunt_e,A,timestep1,Hare1,LL,LLL
StagHunt_e,B,timestep1,Hare2,UR,RUU
StagHunt_e,B,timestep1,Hare2,UR,RUU
StagHunt_e,B,timestep1,Hare2,UR,RUU
StagHunt_e,B,timestep1,Hare2,UR,RUU
StagHunt_e,B,timestep1,Hare2,UR,RUU
StagHunt_e,B,timestep1,Hare2,UR,RUU
StagHunt_e,B,timestep1,Hare2,UR,RUU
StagHunt_e,B,timestep1,Hare2,UR,RUU
StagHunt_e,C,timestep1,Stag2,LD,DLL
StagHunt_e,C,timestep1,Stag2,LD,DLL
StagHunt_e,C,timestep1,Stag2,LD,DLL
StagHunt_e,C,timestep1,Stag2,LD,DLL
StagHunt_e,C,timestep1,Stag2,LD,DLL
StagHunt_e,C,timestep1,Stag2,LD,DLL
StagHunt_e,C,timestep1,Stag2,LD,DLL
StagHunt_e,C,timestep1,Stag2,LD,DLL
StagHunt_f,A,timestep1,Stag2,UL,RUU
StagHunt_f,A,timestep1,Stag2,UL,RUU
StagHunt_f,A,timestep1,Stag2,UL,RUU
StagHunt_f,A,timestep1,Stag2,UL,RUU
StagHunt_f,A,timestep1,Stag2,UL,RUU
StagHunt_f,A,timestep1,Stag2,UL,RUU
StagHunt_f,A,timestep1,Hare2,UL,RUU
StagHunt_f,A,timestep1,Stag2,UL,RUU
StagHunt_f,B,timestep1,Hare2,DD,DDR
StagHunt_f,B,timestep1,Hare2,DD,DDR
StagHunt_f,B,timestep1,Hare2,DD,DDR
StagHunt_f,B,timestep1,Hare2,DD,DDR
StagHunt_f,B,timestep1,Hare2,DD,DDR
StagHunt_f,B,timestep1,Hare2,DD,DDR
StagHunt_f,B,timestep1,Hare2,DD,DDR
StagHunt_f,B,timestep1,Hare2,DD,DDR
StagHunt_f,C,timestep1,Indeterminate,UU,
StagHunt_f,C,timestep1,Indeterminate,UU,
StagHunt_f,C,timestep1,Stag1,UU,
StagHunt_f,C,timestep1,Hare1,UU,
StagHunt_f,C,timestep1,Hare1,UU,
StagHunt_f,C,timestep1,Hare1,UU,
StagHunt_f,C,timestep1,Hare1,UU,
StagHunt_f,C,timestep1,Hare1,UU,
StagHunt_g_T01,A,timestep1,Stag1,RD,RRD
StagHunt_g_T01,A,timestep1,Stag1,RD,RRD
StagHunt_g_T01,A,timestep1,Stag1,RD,RRD
StagHunt_g_T01,A,timestep1,Stag1,RD,RRD
StagHunt_g_T01,A,timestep1,Stag1,RD,RRD
StagHunt_g_T01,A,timestep1,Stag1,RD,RRD
StagHunt_g_T01,A,timestep1,Stag1,RD,RRD
StagHunt_g_T01,A,timestep1,Stag1,RD,RRD
StagHunt_g_T01,B,timestep1,Stag1,RR,RRR
StagHunt_g_T01,B,timestep1,Stag1,RR,RRR
StagHunt_g_T01,B,timestep1,Stag1,RR,RRR
StagHunt_g_T01,B,timestep1,Stag1,RR,RRR
StagHunt_g_T01,B,timestep1,Stag1,RR,RRR
StagHunt_g_T01,B,timestep1,Stag1,RR,RRR
StagHunt_g_T01,B,timestep1,Stag1,RR,RRR
StagHunt_g_T01,B,timestep1,Stag1,RR,RRR
StagHunt_g_T01,C,timestep1,Stag1,RL,RRU
StagHunt_g_T01,C,timestep1,Stag1,RR,RRU
StagHunt_g_T01,C,timestep1,Stag1,RR,RRU
StagHunt_g_T01,C,timestep1,Stag1,RR,RRU
StagHunt_g_T01,C,timestep1,Stag1,RL,RRU
StagHunt_g_T01,C,timestep1,Stag1,RL,RRU
StagHunt_g_T01,C,timestep1,Stag1,RR,RRU
StagHunt_g_T01,C,timestep1,Stag1,RL,RRU
StagHunt_h_T01,A,timestep1,Stag1,DN,UDL
StagHunt_h_T01,A,timestep1,Stag1,DN,UDL
StagHunt_h_T01,A,timestep1,Stag1,DN,UDL
StagHunt_h_T01,A,timestep1,Stag1,DN,UDL
StagHunt_h_T01,A,timestep1,Stag1,DN,UDL
StagHunt_h_T01,A,timestep1,Stag1,DN,UDL
StagHunt_h_T01,A,timestep1,Stag1,DN,UDL
StagHunt_h_T01,A,timestep1,Stag1,DN,UDL
StagHunt_h_T01,B,timestep1,Stag1,UU,UUR
StagHunt_h_T01,B,timestep1,Stag1,UU,UUR
StagHunt_h_T01,B,timestep1,Stag1,UU,UUR
StagHunt_h_T01,B,timestep1,Stag1,UU,UUR
StagHunt_h_T01,B,timestep1,Stag1,UU,UUR
StagHunt_h_T01,B,timestep1,Stag1,UU,UUR
StagHunt_h_T01,B,timestep1,Stag1,UU,UUR
StagHunt_h_T01,B,timestep1,Stag1,UU,UUR
StagHunt_h_T01,C,timestep1,Hare2,RR,RRU
StagHunt_h_T01,C,timestep1,Hare2,RR,RRU
StagHunt_h_T01,C,timestep1,Hare2,RR,RRU
StagHunt_h_T01,C,timestep1,Hare2,RR,RRU
StagHunt_h_T01,C,timestep1,Hare2,RR,RRU
StagHunt_h_T01,C,timestep1,Hare2,RR,RRU
StagHunt_h_T01,C,timestep1,Hare2,RR,RRU
StagHunt_h_T01,C,timestep1,Hare2,RR,RRU
StagHunt_i_T01,A,timestep1,Stag1,DN,LDD
StagHunt_i_T01,A,timestep1,Stag1,DN,LDD
StagHunt_i_T01,A,timestep1,Stag1,DN,LDD
StagHunt_i_T01,A,timestep1,Stag1,DN,LDD
StagHunt_i_T01,A,timestep1,Stag1,DN,LDD
StagHunt_i_T01,A,timestep1,Stag1,DN,LDD
StagHunt_i_T01,A,timestep1,Stag1,DN,LDD
StagHunt_i_T01,A,timestep1,Stag1,DN,LDD
StagHunt_i_T01,B,timestep1,Stag1,DN,LDL
StagHunt_i_T01,B,timestep1,Stag1,DN,LDL
StagHunt_i_T01,B,timestep1,Stag1,DN,LDL
StagHunt_i_T01,B,timestep1,Stag1,DN,LDL
StagHunt_i_T01,B,timestep1,Stag1,DN,LDL
StagHunt_i_T01,B,timestep1,Stag1,DN,LDL
StagHunt_i_T01,B,timestep1,Stag1,DN,LDL
StagHunt_i_T01,B,timestep1,Stag1,DN,LDL
StagHunt_i_T01,C,timestep1,Hare2,DD,DDR
StagHunt_i_T01,C,timestep1,Hare2,DD,DDR
StagHunt_i_T01,C,timestep1,Stag1,DD,DDR
StagHunt_i_T01,C,timestep1,Hare2,DD,DDR
StagHunt_i_T01,C,timestep1,Stag1,DD,DDR
StagHunt_i_T01,C,timestep1,Stag1,DD,DDR
StagHunt_i_T01,C,timestep1,Hare2,DD,DDR
StagHunt_i_T01,C,timestep1,Stag1,DD,DDR
